landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.0,0.0,0.0,0.1723359156620466,-0.1497710846966911,-0.0890709789429807,0.2773234626692101,-0.474788499870508,-0.1242430393174346,0.3280210172845991,-0.7596580112137236,-0.154735422536177,0.4051339868149194,-0.9477095880741184,-0.183871067221178,0.126263962318883,-0.9619606845484848,-0.070068222709163,0.1713480917407205,-1.3182534346892336,-0.1322559409081646,0.192430029217929,-1.548284151854696,-0.1827960852028872,0.2048011732920215,-1.7500326212414083,-0.2224740853422024,0.0057208896318677,-0.9971034852214604,-0.0758413553481004,-0.0110878411809868,-1.4156532592007107,-0.1327426298887388,-0.0235980909283755,-1.6814152268360325,-0.1792622874134332,-0.0402199648139245,-1.9073859298045364,-0.2127473960684335,-0.0938021775073815,-0.9269261200512636,-0.0940074155561727,-0.143632878044935,-1.3145128233246497,-0.1564496563799227,-0.1697703710148133,-1.562113204417363,-0.202665177003449,-0.1898609152850425,-1.7891943410927404,-0.2342404766660221,-0.1779020719374879,-0.7658018129619091,-0.1211127396243602,-0.2757766114408444,-0.992245398045876,-0.1882023109525893,-0.3353145148818437,-1.1617829937557909,-0.2253216517896307,-0.3822999159506945,-1.332828275019066,-0.248257736696512,OPEN_PALM
0.0,0.0,0.0,0.1733217634118454,-0.374645550684636,0.0553999133253755,0.1952860102699866,-0.8002873114336538,0.0777391013071351,0.1196084474347269,-1.178566207598198,0.0921630920193828,0.0171984197096766,-1.3818939534604224,0.1053857220429881,0.1653837655844613,-1.0363410678495533,0.0280347879532469,-0.0031223606125684,-1.3096017483880646,0.0386356173998199,-0.0226882859826195,-1.2054152944566718,0.0447821090232739,0.0026060626714848,-1.102042272115502,0.0504536865691041,-0.0065685530698403,-0.9999783911448802,0.0002671214435502,-0.1313499419286742,-1.3078998380409832,0.0307356225776422,-0.1432751359473239,-1.196182766211536,0.0513750773273039,-0.1139557354515272,-1.0566221329455612,0.0597520014593732,-0.1762996084185741,-0.9085236558264927,-0.0184442924731219,-0.2610750130795566,-1.1966120625700598,0.0137783904732052,-0.2572082908354386,-1.088735413269697,0.0531749225665091,-0.2230415075092053,-0.9639886922170434,0.0704425243075084,-0.3266638458358174,-0.778164469324251,-0.0311902692176202,-0.3525743782173946,-1.064022979017416,0.0070039199947955,-0.3445912192631856,-0.9615050958953604,0.0630209904547624,-0.3250177227630492,-0.8485560550914979,0.1018425410848531,FIST_INVERTED
0.0,0.0,0.0,-0.1652379239251012,-0.3594469150123796,0.0118881293157692,-0.2018738668731986,-0.7121151432944721,-0.0260457641295064,-0.1399926881510861,-0.9097969402073436,-0.0763492545834912,-0.061117904927917,-0.9774737234028988,-0.1294981808759251,-0.1386438580431348,-0.9877966866864052,-0.1076019437809367,-0.1403445255921182,-1.5101843892842777,-0.1759411278131455,-0.1442002274467553,-1.8329889457715,-0.2127471135326755,-0.1456902002500354,-2.086449628366088,-0.2328068991889571,0.0081946705420483,-0.9880852077781308,-0.1536895232107751,0.0795204181183691,-1.5204289266351203,-0.2064021377992707,0.1165355396583354,-1.854218330099024,-0.2267781154707675,0.1514060597002042,-2.0996819059498257,-0.2373237652328002,0.1457128646250712,-0.897612020568382,-0.1903348946588046,0.1965707628668037,-1.1986648328463017,-0.2197283855993443,0.1585567299826665,-1.0737254868254815,-0.1835045385497156,0.1285685240424272,-0.9198663982589678,-0.1473767902489985,0.2634846320201484,-0.755807741339698,-0.2288622636457701,0.2797703645326527,-1.0048158335783752,-0.2261919595703704,0.2380537642220304,-0.9209833082541188,-0.1685701244297233,0.2165074983546534,-0.7919393120052524,-0.1171357760963476,PEACE_INVERTED
0.0,0.0,0.0,-0.1477467061502719,-0.1902095592463582,-0.0801315887773203,-0.2657547388451524,-0.5192313977468532,-0.1480647530843846,-0.2091625123331713,-0.7394941030313006,-0.2211395255366989,-0.0444307730570846,-0.7642316218378344,-0.2909292960379112,-0.075370983140222,-1.068979609529748,-0.1185032998623989,-0.0700445446466917,-1.5605267438780082,-0.2348920082245872,-0.0790065402608632,-1.8432074593304368,-0.3015234205731765,-0.0829121086493299,-2.099590320591791,-0.3529998254889775,0.0725370810950266,-0.9870868677438854,-0.1428211727783346,-0.0245699442459213,-1.2061331709153713,-0.2985228223824042,-0.0826761528567257,-0.8205101866117659,-0.3066397827324552,-0.0556507007347337,-0.6366768393967099,-0.2812892484793424,0.1964690096483305,-0.837154394703819,-0.1808385700910779,0.1000176873461659,-0.9677295734592076,-0.3206105008788669,0.0197151470560502,-0.6342807934615018,-0.2569447359381964,0.0355441859951887,-0.4953798618591701,-0.1818774479038907,0.3025361386326045,-0.6392747856493011,-0.2299578665073777,0.2317983218117663,-0.7582835357807419,-0.3132674241750634,0.1300892125296125,-0.5473250025519746,-0.2670092437774616,0.11120518123789,-0.4358549453956972,-0.2136855320420707,POINT
0.0,0.0,0.0,-0.2246331091621024,-0.1825283561493962,-0.029280740636253,-0.3705041905764515,-0.5852118727716994,-0.0285351233774651,-0.4246426393830379,-0.8803215459608186,-0.0391679241368549,-0.4906224867491051,-1.069239651731647,-0.0455115544467448,-0.1744378708018811,-1.0195244861727188,-0.0439889794644321,-0.21739016158665,-1.5283684392125465,-0.119250915467968,-0.2624093124988605,-1.8119311922561327,-0.15239205351866,-0.3028548874372245,-2.067032316134873,-0.1728802178741603,-0.0630571081457832,-0.995370404429714,-0.0725366052260438,-0.1862181989770832,-1.1917757393131094,-0.2316145110020315,-0.2155160455500782,-0.809574037960624,-0.2557127170672253,-0.1897729421985732,-0.5660268349787848,-0.2309099486814553,0.0510354774766019,-0.9503814908053292,-0.1089215674899727,-0.0483424224820685,-1.1412821497828631,-0.2627138966732086,-0.0745568104576169,-0.7847779724219089,-0.2288991690410403,-0.0474895224323618,-0.5522425044863011,-0.1561630007957122,0.1767701636726999,-0.911945876270518,-0.1490050118066817,0.220508177084469,-1.3309733172473657,-0.2531694893233903,0.2287976625134385,-1.5929512643001993,-0.2557775298744431,0.2462962639873207,-1.852697908044509,-0.2305447179930374,ROCK
0.0,0.0,0.0,0.1556236732475413,-0.1962730790361218,-0.090645679004162,0.2284512858547376,-0.5634112172869068,-0.1238881947228742,0.1435542563280725,-0.8000924930367765,-0.157915156562404,0.0518294762843273,-0.9562370265078416,-0.1837204692417385,0.1169995472879428,-0.9888999420660154,-0.0671723735689001,0.1593919923943262,-1.3964576303891492,-0.1422837727682613,0.182248095893114,-1.6437229253082286,-0.1796993137866418,0.1968377592402095,-1.8573940304912815,-0.1953467441588945,-0.0077248650282656,-0.996855758310027,-0.0788601520695723,-0.0066939999854946,-1.4736227239361392,-0.1697216411496299,-0.0039849292779825,-1.7746689781376237,-0.2151330339397192,-0.0047768758358141,-2.008276381841785,-0.2263866771869246,-0.1156139395843321,-0.9122778179145608,-0.102847838097709,-0.0302085982831233,-1.0687630517345117,-0.2377352803238298,0.0579907647333731,-0.8000014669862411,-0.2506584648305284,0.1004116928271232,-0.5922354029567986,-0.2114528278106709,-0.2074895001975639,-0.7704430974601705,-0.1337979588388699,-0.1285247997214971,-0.8781540039588979,-0.2248105023632925,-0.0449732427798805,-0.7207123990631348,-0.2134408357584571,-0.0015625806705707,-0.5810131059343262,-0.1761900802749423,PEACE
0.0,0.0,0.0,-0.2128940009180519,-0.1187476709284272,-0.0898449374435071,-0.36608000630357,-0.4098425474297281,-0.1254437315411334,-0.4212227242332734,-0.7063477935523259,-0.15262264023424,-0.484036470031653,-0.938751251959022,-0.1778170851522012,-0.2555978583972835,-0.9278573369479284,-0.0629959225508488,-0.3090753406826098,-1.3021562155619086,-0.1218300403498997,-0.3417432667177837,-1.5331417891158483,-0.1739092997126622,-0.3655974543092679,-1.748140636758999,-0.2142367996147257,-0.1265107945361659,-0.9895010124099411,-0.0698767865999102,-0.1517491078172453,-1.415402626814375,-0.1192835653413364,-0.1677585562417009,-1.68598306150832,-0.1709273639600577,-0.1809604294265805,-1.9320560131566455,-0.2113620074699277,-0.0067084279938228,-0.957276407253638,-0.0904611349161466,-0.0137078896524775,-1.348706948232311,-0.1523489382826381,-0.0254100769354034,-1.599562200675216,-0.1998628388907357,-0.0387553338187629,-1.83008646082926,-0.2348679841326001,0.1145058877242371,-0.8593983913053855,-0.1196591592177395,0.1582171408909777,-1.1495667457188374,-0.1816310242916758,0.1928442113289266,-1.3426602554834135,-0.2115381996957926,0.2234498605727683,-1.5294651936597414,-0.2319952555630228,OPEN_PALM
0.0,0.0,0.0,0.1865293802341958,-0.118365413424136,-0.0905650376505884,0.3204568214699944,-0.4070173149325142,-0.1249808528955684,0.4034532931240135,-0.6648308743082169,-0.1542857463946135,0.5009197360973624,-0.8307225791492003,-0.1806278328812571,0.195448524829074,-0.9338811905800546,-0.0574415278728286,0.2614203580012688,-1.278082888492851,-0.1101902336849856,0.2915598338851379,-1.501501569870364,-0.1559936887945232,0.3096123636336967,-1.7005635772026706,-0.1941187609397982,0.0750431919411306,-0.9952739437221338,-0.0616303195763047,0.0891633736625818,-1.4119780688791126,-0.1093911538303667,0.0972840176722387,-1.670891616281979,-0.1529625614125742,0.0964430076250587,-1.89519069802572,-0.1856798752348483,-0.0325694664482917,-0.9447821494622262,-0.0790279295717143,-0.0577004008823822,-1.328260273147328,-0.1359172697487605,-0.0666222190283269,-1.565089041083006,-0.1825459386745929,-0.0727845760000764,-1.787091542460547,-0.2156526997689001,-0.1314264233313735,-0.7998851282002136,-0.1056693368099567,-0.2130773858519473,-1.0320183383976418,-0.1696761322278009,-0.2661639505403484,-1.1953076086304075,-0.2060094684268209,-0.3087764333335433,-1.3609472867241803,-0.2291956618150747,OPEN_PALM
0.0,0.0,0.0,-0.0824160606376587,-0.6399874086507981,-0.0329805520923074,-0.0166591090345337,-1.1838562395531946,-0.0785132667182744,0.0984632679909877,-1.6073326473188263,-0.1206164108843825,0.100339236851335,-1.9493981454232725,-0.1487520505674025,0.3950757919949685,-1.1898347843947557,-0.0742978380747176,0.6172905326586114,-1.333253777377316,-0.0973570263516416,0.5267843337413008,-1.230736322207287,-0.1067975484960279,0.4184558889849948,-1.1391514863340846,-0.1117180961016539,0.5169328791736136,-0.8515082240343014,-0.0878301931640144,0.7092202290249093,-1.0328040935831424,-0.0660456063355492,0.6049163603895986,-0.9648575486817084,-0.0414318770076721,0.5024404329229267,-0.8591301825974103,-0.0398622737007257,0.5819894570318602,-0.5145629111985492,-0.0999998358516427,0.76601821057206,-0.705492846815765,-0.0788290239649141,0.6683580522529514,-0.6623152297488029,-0.0273520530644105,0.5654903199328672,-0.5559631425618291,-0.0098912237869312,0.6139758997097898,-0.1961378707286553,-0.1148962292950931,0.766469237541564,-0.3769993243893351,-0.0960399323578048,0.6773070917711664,-0.3623068229416062,-0.0357087726805649,0.5863173659425941,-0.2809814964603823,0.005014244672808,THUMBS_UP_INVERTED
0.0,0.0,0.0,0.1162412833495746,-0.3670749783243112,0.0395946346922993,0.1091030519894165,-0.746341226065275,0.0205344339608023,0.0012419129813064,-0.9631154513759445,-0.0130854978277015,-0.1155205456594128,-1.0477520548180426,-0.0509471879253852,0.1327232673798669,-1.004459317708451,-0.0728078638275687,0.1346822270081967,-1.5501770928890617,-0.1311763744284473,0.1332941487186089,-1.8610382224238924,-0.1566065082011674,0.1222284013896314,-2.100373087674744,-0.1658741946239574,-0.0027006132296092,-0.992772982993134,-0.119977126682957,-0.0595669154111908,-1.5827746634007729,-0.16761941209588,-0.1085260189121105,-1.9284903132916855,-0.1857863726982066,-0.1522506080688968,-2.1835619409631826,-0.195220140682879,-0.1399785048075129,-0.906632402506902,-0.1545936593430168,-0.2305511668595863,-1.2639647494325872,-0.1806671880728025,-0.2039676590028425,-1.094342123797954,-0.1435922745787654,-0.1699316889800899,-0.9417229035543004,-0.1057750769302459,-0.2606388280371731,-0.7804533546114503,-0.187133818754579,-0.3100616495910493,-0.9820020269761448,-0.1869031131790814,-0.2787326906060126,-0.8615288396336025,-0.1373936290081844,-0.2447973630261675,-0.758586630781291,-0.0910223466103025,PEACE_INVERTED
0.0,0.0,0.0,-0.2002412470110772,-0.193411237034583,-0.0805174036667992,-0.2860134237490186,-0.5590210801249323,-0.1037173846903322,-0.2686732067463133,-0.895665577922382,-0.1224907113701881,-0.3035090546561064,-1.1604684737224131,-0.1401119720217014,-0.1383694785252409,-0.9816654076393412,-0.0183605662016224,-0.1231591049821207,-1.3524883462219564,-0.0718150990931542,-0.1019822255104013,-1.5826066019569185,-0.1279235603356756,-0.0760905634644595,-1.7977907171168337,-0.1718589028622108,-0.0187121285118243,-0.9994934224109436,-0.025744024623512,0.0003438453770843,-1.4149258297318643,-0.0672715031470337,0.0194078107793442,-1.6759932187976687,-0.120325313562552,0.0398721837449096,-1.9171215717492571,-0.1639860266812585,0.0782308169216994,-0.9354504859293772,-0.049521579787763,0.1039365711307344,-1.3210680290578678,-0.0966595508636468,0.1156599109139554,-1.5627049997736635,-0.1376895313931838,0.1270169029009188,-1.785617118647168,-0.1709025237594811,0.1804916938844779,-0.8091436710503087,-0.0837674456808453,0.1975190852000805,-1.1170680368329506,-0.1308088646856773,0.2013882394799567,-1.3174588092648885,-0.1562266746792771,0.2018393393783334,-1.5155223688877648,-0.1768865899871546,OPEN_PALM
